target,feature,weight
pump_4_flow_m3h,total_pump_power_kw_lag6,-0.1218350351382129
pump_4_flow_m3h,pump_1_flow_m3h_lag6,0.08092256443458308
pump_4_flow_m3h,pump_2_flow_m3h_lag6,0.07994293561891931
pump_4_flow_m3h,pump_3_flow_m3h_lag6,0.09647463088622402
pump_4_flow_m3h,pump_4_flow_m3h_lag6,0.06234051879547953
pump_4_flow_m3h,tank_level_m3_lag7,-0.018284772096250762
pump_4_flow_m3h,total_pump_power_kw_lag7,-0.06270059137353398
pump_4_flow_m3h,pump_1_flow_m3h_lag7,0.09617628773240332
pump_4_flow_m3h,pump_2_flow_m3h_lag7,0.056684686171259546
pump_4_flow_m3h,pump_3_flow_m3h_lag7,0.044592035054238525
pump_4_flow_m3h,pump_4_flow_m3h_lag7,0.035942568099260816
pump_4_flow_m3h,tank_level_m3_lag8,0.022023387456900398
pump_4_flow_m3h,total_pump_power_kw_lag8,-0.07430444332438049
pump_4_flow_m3h,pump_1_flow_m3h_lag8,0.05179757568765324
pump_4_flow_m3h,pump_2_flow_m3h_lag8,0.027699198559437237
pump_4_flow_m3h,pump_3_flow_m3h_lag8,0.019142664519254726
pump_4_flow_m3h,pump_4_flow_m3h_lag8,0.034314689779686096
pump_4_flow_m3h,tank_level_m3_lag9,0.015118233119018422
pump_4_flow_m3h,total_pump_power_kw_lag9,-0.06673896394860468
pump_4_flow_m3h,pump_1_flow_m3h_lag9,-0.023898204272079906
pump_4_flow_m3h,pump_2_flow_m3h_lag9,0.0016629342516270764
pump_4_flow_m3h,pump_3_flow_m3h_lag9,0.03125229034884034
pump_4_flow_m3h,pump_4_flow_m3h_lag9,0.04378734532000331
pump_4_flow_m3h,tank_level_m3_lag10,-0.022141712417513282
pump_4_flow_m3h,total_pump_power_kw_lag10,0.17535887584330873
pump_4_flow_m3h,pump_1_flow_m3h_lag10,-0.13838366218213421
pump_4_flow_m3h,pump_2_flow_m3h_lag10,-0.11296787036256078
pump_4_flow_m3h,pump_3_flow_m3h_lag10,-0.09038095820177852
pump_4_flow_m3h,pump_4_flow_m3h_lag10,-0.08564235139777006
pump_4_flow_m3h,tank_level_m3_lag11,8.416757347019105e-05
pump_4_flow_m3h,total_pump_power_kw_lag11,0.009742663242535865
pump_4_flow_m3h,pump_1_flow_m3h_lag11,-0.0010478189080900258
pump_4_flow_m3h,pump_2_flow_m3h_lag11,-0.013798498673134225
pump_4_flow_m3h,pump_3_flow_m3h_lag11,0.0036778496640303346
pump_4_flow_m3h,pump_4_flow_m3h_lag11,0.002536181511682861
pump_4_flow_m3h,tank_level_m3_lag12,0.0035982355456102844
pump_4_flow_m3h,total_pump_power_kw_lag12,-0.07889426255698656
pump_4_flow_m3h,pump_1_flow_m3h_lag12,0.08272273898376006
pump_4_flow_m3h,pump_2_flow_m3h_lag12,0.05557354200512007
pump_4_flow_m3h,pump_3_flow_m3h_lag12,0.04339832864033051
pump_4_flow_m3h,pump_4_flow_m3h_lag12,0.05926289557326421
pump_4_flow_m3h,tank_level_m3_lag13,0.011671152699984727
pump_4_flow_m3h,total_pump_power_kw_lag13,-0.2739713282533016
pump_4_flow_m3h,pump_1_flow_m3h_lag13,0.13906349205720495
pump_4_flow_m3h,pump_2_flow_m3h_lag13,0.1543472322962648
pump_4_flow_m3h,pump_3_flow_m3h_lag13,0.13356045291992802
pump_4_flow_m3h,pump_4_flow_m3h_lag13,0.1451497983441684
pump_4_flow_m3h,tank_level_m3_lag14,-0.02182978660507416
pump_4_flow_m3h,total_pump_power_kw_lag14,-0.17868886246367155
pump_4_flow_m3h,pump_1_flow_m3h_lag14,0.09201283518944899
pump_4_flow_m3h,pump_2_flow_m3h_lag14,0.09695756591348807
pump_4_flow_m3h,pump_3_flow_m3h_lag14,0.10755939081650161
pump_4_flow_m3h,pump_4_flow_m3h_lag14,0.09475544749044569
pump_4_flow_m3h,tank_level_m3_lag15,0.0023128101048101243
pump_4_flow_m3h,total_pump_power_kw_lag15,-0.10855959771784804
pump_4_flow_m3h,pump_1_flow_m3h_lag15,0.038617942126303983
pump_4_flow_m3h,pump_2_flow_m3h_lag15,0.06811301983319254
pump_4_flow_m3h,pump_3_flow_m3h_lag15,0.04635547109151991
pump_4_flow_m3h,pump_4_flow_m3h_lag15,0.03195670985872436
pump_4_flow_m3h,tank_level_m3_lag16,0.03207467365382384
pump_4_flow_m3h,total_pump_power_kw_lag16,-0.008951948850479678
pump_4_flow_m3h,pump_1_flow_m3h_lag16,-0.03253391980486458
pump_4_flow_m3h,pump_2_flow_m3h_lag16,-0.021498589814025762
pump_4_flow_m3h,pump_3_flow_m3h_lag16,-0.028222717833945296
pump_4_flow_m3h,pump_4_flow_m3h_lag16,-0.002926921293982209
pump_4_flow_m3h,tank_level_m3_lag17,-0.016684994682407646
pump_4_flow_m3h,total_pump_power_kw_lag17,0.21179392032174602
pump_4_flow_m3h,pump_1_flow_m3h_lag17,-0.1431487818566114
pump_4_flow_m3h,pump_2_flow_m3h_lag17,-0.13079337113717077
pump_4_flow_m3h,pump_3_flow_m3h_lag17,-0.16878366598677425
pump_4_flow_m3h,pump_4_flow_m3h_lag17,-0.11752479801977875
pump_4_flow_m3h,tank_level_m3_lag18,-0.006900707836649107
pump_4_flow_m3h,total_pump_power_kw_lag18,0.3310654898482345
pump_4_flow_m3h,pump_1_flow_m3h_lag18,-0.20180969700222368
pump_4_flow_m3h,pump_2_flow_m3h_lag18,-0.22918533255766282
pump_4_flow_m3h,pump_3_flow_m3h_lag18,-0.17969191126667486
pump_4_flow_m3h,pump_4_flow_m3h_lag18,-0.21220632436297313
pump_4_flow_m3h,tank_level_m3_lag19,0.0004374890650140871
pump_4_flow_m3h,total_pump_power_kw_lag19,-0.13300254609811504
pump_4_flow_m3h,pump_1_flow_m3h_lag19,0.07905379796891525
pump_4_flow_m3h,pump_2_flow_m3h_lag19,0.058107629047973924
pump_4_flow_m3h,pump_3_flow_m3h_lag19,0.08499105296210051
pump_4_flow_m3h,pump_4_flow_m3h_lag19,0.07708717587144694
pump_4_flow_m3h,tank_level_m3_lag20,-0.014141229571669044
pump_4_flow_m3h,total_pump_power_kw_lag20,0.08677159029466863
pump_4_flow_m3h,pump_1_flow_m3h_lag20,-0.04299938584471331
pump_4_flow_m3h,pump_2_flow_m3h_lag20,-0.04098463843676767
pump_4_flow_m3h,pump_3_flow_m3h_lag20,-0.023277203263767365
pump_4_flow_m3h,pump_4_flow_m3h_lag20,-0.027366047734154325
pump_4_flow_m3h,tank_level_m3_lag21,0.01496556718715189
pump_4_flow_m3h,total_pump_power_kw_lag21,0.07235980655106469
pump_4_flow_m3h,pump_1_flow_m3h_lag21,-0.04033305298619778
pump_4_flow_m3h,pump_2_flow_m3h_lag21,-0.04245168430952222
pump_4_flow_m3h,pump_3_flow_m3h_lag21,-0.057820708154727736
pump_4_flow_m3h,pump_4_flow_m3h_lag21,-0.026628822052747567
pump_4_flow_m3h,tank_level_m3_lag22,0.006008412018436909
pump_4_flow_m3h,total_pump_power_kw_lag22,0.14360075534745678
pump_4_flow_m3h,pump_1_flow_m3h_lag22,-0.1010954543460802
pump_4_flow_m3h,pump_2_flow_m3h_lag22,-0.07828145920554799
pump_4_flow_m3h,pump_3_flow_m3h_lag22,-0.15002334662338235
pump_4_flow_m3h,pump_4_flow_m3h_lag22,-0.10988352380560402
pump_4_flow_m3h,tank_level_m3_lag23,-0.010867231504040148
pump_4_flow_m3h,total_pump_power_kw_lag23,0.04859790425968423
pump_4_flow_m3h,pump_1_flow_m3h_lag23,-0.012023477184548746
pump_4_flow_m3h,pump_2_flow_m3h_lag23,-0.024488824345241675
pump_4_flow_m3h,pump_3_flow_m3h_lag23,-0.03460811100291276
pump_4_flow_m3h,pump_4_flow_m3h_lag23,-0.018892655499245778
pump_4_flow_m3h,tank_level_m3_lag24,0.000856243154873905
pump_4_flow_m3h,total_pump_power_kw_lag24,-0.37222265838906693
pump_4_flow_m3h,pump_1_flow_m3h_lag24,0.21894914160654652
pump_4_flow_m3h,pump_2_flow_m3h_lag24,0.2013849049339498
pump_4_flow_m3h,pump_3_flow_m3h_lag24,0.2309652115757691
pump_4_flow_m3h,pump_4_flow_m3h_lag24,0.22662705881675693
pump_4_flow_m3h,outflow_m3h_current,0.013573841693541686
pump_4_flow_m3h,pump_1_setpoint_percent_current,-0.0011448387191143605
pump_4_flow_m3h,pump_2_setpoint_percent_current,-0.006584507108168353
pump_4_flow_m3h,pump_3_setpoint_percent_current,-0.003043406963957107
pump_4_flow_m3h,pump_4_setpoint_percent_current,0.27231582496791296
pump_4_flow_m3h,intercept,7.843881753397877
