time_min,T_air_room1_degC,T_prod_room1_degC,T_setpoint_room1_degC,door_open_room1,cooling_allocated_room1_W,T_air_room2_degC,T_prod_room2_degC,T_setpoint_room2_degC,door_open_room2,cooling_allocated_room2_W,T_air_room3_degC,T_prod_room3_degC,T_setpoint_room3_degC,door_open_room3,cooling_allocated_room3_W,T_air_room4_degC,T_prod_room4_degC,T_setpoint_room4_degC,door_open_room4,cooling_allocated_room4_W,T_air_room5_degC,T_prod_room5_degC,T_setpoint_room5_degC,door_open_room5,cooling_allocated_room5_W,P1_primary_W,P2_secondary_W,P3_freezer_W,P_total_fridge_W,P_total_W
5781,2.4064,2.2972,2.2006,0,514.34,2.1196,2.1092,2.1223,0,0.0,1.0446,1.1211,0.9755,0,172.82,3.3146,3.3018,3.2692,0,113.5,-20.3619,-20.5108,-20.4853,0,0.0,800.66,0.0,0.0,800.66,800.66
5782,2.222,2.3033,2.2006,0,53.42,2.2234,2.1139,2.1223,0,252.7,1.0181,1.1229,0.9755,0,106.43,3.3035,3.3121,3.2692,0,85.78,-20.3301,-20.5076,-20.4853,0,0.0,498.33,0.0,0.0,498.33,498.33
5783,2.2522,2.3099,2.2006,0,128.93,2.169,2.1141,2.1223,0,116.81,1.0425,1.12,0.9755,0,167.47,3.3726,3.3133,3.2692,0,258.62,-20.247,-20.5033,-20.4853,0,0.0,671.83,0.0,0.0,671.83,671.83
5784,2.2977,2.3055,2.2006,0,242.67,2.0993,2.1158,2.1223,0,0.0,1.0715,1.1275,0.9755,0,239.93,3.269,3.322,3.2692,0,0.0,-20.1488,-20.4913,-20.4853,0,0.0,482.6,0.0,0.0,482.6,482.6
5785,2.3015,2.3026,2.2006,0,252.07,2.1913,2.1109,2.1223,0,172.33,1.0764,1.1295,0.9755,0,252.31,3.1904,3.3199,3.2692,0,0.0,-20.1095,-20.478,-20.4853,0,0.0,676.72,0.0,0.0,676.72,676.72
5786,2.2051,2.304,2.2006,0,11.21,2.158,2.1093,2.1223,0,89.27,1.111,1.1227,0.9755,0,338.71,3.123,3.3218,3.2692,0,0.0,-20.0537,-20.4653,-20.4853,0,0.0,439.19,0.0,0.0,439.19,439.19
5787,2.1614,2.2953,2.2006,0,0.0,2.198,2.1029,2.1223,0,189.26,1.1752,1.1196,0.9755,0,499.13,3.1533,3.3165,3.2692,0,0.0,-20.0101,-20.4602,-20.4853,0,0.0,688.39,0.0,0.0,688.39,688.39
5788,2.2625,2.2972,2.2006,0,154.75,2.2323,2.1062,2.1223,0,274.95,1.0534,1.1211,0.9755,0,194.83,3.2348,3.3082,3.2692,0,0.0,-19.8743,-20.4355,-20.4853,0,2000.0,624.52,0.0,2000.0,624.52,2624.52
5789,2.2254,2.2983,2.2006,0,61.96,2.1452,2.1086,2.1223,0,57.2,1.0702,1.1118,0.9755,0,236.65,3.2077,3.3042,3.2692,0,0.0,-20.1568,-20.429,-20.4853,0,2000.0,355.8,0.0,2000.0,355.8,2355.8
5790,2.2218,2.2974,2.2006,0,52.81,2.2383,2.1139,2.1223,0,289.84,1.0215,1.1179,0.9755,0,114.85,3.1872,3.3011,3.2692,0,0.0,-20.4556,-20.4181,-20.4853,0,2000.0,457.5,0.0,2000.0,457.5,2457.5
5791,2.2392,2.2963,2.2006,0,96.35,2.1035,2.1138,2.1223,0,0.0,0.9581,1.1155,0.9755,0,0.0,3.2309,3.2984,3.2692,0,0.0,-20.7854,-20.4226,-20.4853,0,2000.0,96.35,0.0,2000.0,96.35,2096.35
5792,2.2518,2.2922,2.2006,0,127.88,2.0526,2.1204,2.1223,0,0.0,1.0428,1.1125,0.9755,0,168.12,3.2571,3.2942,3.2692,0,0.0,-21.059,-20.4476,-20.4853,0,0.0,296.0,0.0,0.0,296.0,296.0
5793,2.2602,2.3055,2.2006,0,148.98,2.097,2.126,2.1223,0,0.0,1.1071,1.1073,0.9755,0,328.89,3.2451,3.296,3.2692,0,0.0,-20.9458,-20.4693,-20.4853,0,0.0,477.87,0.0,0.0,477.87,477.87
5794,2.2802,2.3028,2.2006,0,199.02,2.2698,2.12,2.1223,0,368.81,1.0485,1.1188,0.9755,0,182.54,3.2467,3.2892,3.2692,0,0.0,-20.791,-20.4757,-20.4853,0,0.0,750.36,0.0,0.0,750.36,750.36
5795,2.2409,2.3002,2.2006,0,100.53,2.3823,2.1319,2.1223,0,649.89,1.0428,1.1193,0.9755,0,168.27,3.3398,3.288,3.2692,0,176.39,-20.615,-20.4802,-20.4853,0,0.0,1095.08,0.0,0.0,1095.08,1095.08
5796,2.1856,2.2959,2.2006,0,0.0,2.3035,2.1465,2.1223,0,452.91,1.0368,1.1133,0.9755,0,153.33,3.3099,3.2971,3.2692,0,101.73,-20.476,-20.4812,-20.4853,0,0.0,707.97,0.0,0.0,707.97,707.97
5797,2.1601,2.2911,2.2006,0,0.0,2.3029,2.1465,2.1223,0,451.41,1.1143,1.1128,0.9755,0,346.86,3.313,3.297,3.2692,0,109.42,-20.3889,-20.4824,-20.4853,0,0.0,907.7,0.0,0.0,907.7,907.7
5798,2.2078,2.2819,2.2006,0,17.85,2.281,2.1499,2.1223,0,396.8,1.1474,1.1195,0.9755,0,429.67,3.2933,3.2939,3.2692,0,60.15,-20.3431,-20.4719,-20.4853,0,0.0,904.48,0.0,0.0,904.48,904.48
5799,2.2648,2.2767,2.2006,0,160.52,2.1929,2.1519,2.1223,0,176.34,1.1242,1.1215,0.9755,0,371.68,3.3455,3.2864,3.2692,0,190.65,-20.2183,-20.4711,-20.4853,0,0.0,899.19,0.0,0.0,899.19,899.19
5800,2.2094,2.2755,2.2006,0,21.8,2.2633,2.1526,2.1223,0,352.37,1.1506,1.1084,0.9755,0,437.61,3.4015,3.2948,3.2692,0,330.7,-20.2106,-20.4427,-20.4853,0,0.0,1142.48,0.0,0.0,1142.48,1142.48
5801,2.1882,2.2707,2.2006,0,0.0,2.3167,2.1539,2.1223,0,486.06,1.1869,1.1028,0.9755,0,528.44,3.454,3.2916,3.2692,0,462.01,-20.0743,-20.4305,-20.4853,0,0.0,1476.5,0.0,0.0,1476.5,1476.5
5802,2.265,2.2717,2.2006,0,161.02,2.1455,2.1492,2.1223,0,57.93,1.1365,1.111,0.9755,0,402.57,3.4618,3.2895,3.2692,0,481.55,-19.9415,-20.4134,-20.4853,0,2000.0,1103.07,0.0,2000.0,1103.07,3103.07
5803,2.3339,2.2706,2.2006,0,333.21,2.1528,2.141,2.1223,0,76.14,1.214,1.1145,0.9755,0,596.31,3.4403,3.2976,3.2692,0,427.84,-20.2576,-20.4087,-20.4853,0,2000.0,1433.49,0.0,2000.0,1433.49,3433.49
5804,2.3495,2.2736,2.2006,0,372.13,2.2358,2.1374,2.1223,0,283.66,1.2051,1.1177,0.9755,0,574.02,3.4003,3.2898,3.2692,0,327.87,-20.5568,-20.4012,-20.4853,0,2000.0,1557.68,0.0,2000.0,1557.68,3557.68
5805,2.3042,2.2772,2.2006,0,258.94,2.2258,2.1366,2.1223,0,258.58,1.2161,1.1164,0.9755,0,601.36,3.4034,3.2942,3.2692,0,335.47,-20.8687,-20.4085,-20.4853,0,2000.0,1454.35,0.0,2000.0,1454.35,3454.35
5806,2.1755,2.2747,2.2006,0,0.0,2.1414,2.1396,2.1223,0,47.72,1.2014,1.1287,0.9755,0,564.68,3.2812,3.2835,3.2692,0,30.13,-21.0886,-20.4267,-20.4853,0,0.0,642.53,0.0,0.0,642.53,642.53
5807,2.3131,2.2723,2.2006,0,281.12,2.1692,2.1381,2.1223,0,117.15,1.2851,1.1235,0.9755,0,774.05,3.1905,3.2815,3.2692,0,0.0,-20.9019,-20.4593,-20.4853,0,0.0,1172.32,0.0,0.0,1172.32,1172.32
5808,2.3003,2.2701,2.2006,0,249.26,2.1178,2.1276,2.1223,0,0.0,1.1391,1.1274,0.9755,0,408.84,3.1131,3.2819,3.2692,0,0.0,-20.731,-20.4771,-20.4853,0,0.0,658.1,0.0,0.0,658.1,658.1
5809,2.3261,2.2625,2.2006,0,313.65,2.1806,2.1249,2.1223,0,145.76,1.2254,1.1227,0.9755,0,624.81,3.2487,3.2811,3.2692,0,0.0,-20.5831,-20.4822,-20.4853,0,0.0,1084.21,0.0,0.0,1084.21,1084.21
5810,2.3429,2.2575,2.2006,0,355.77,2.178,2.1322,2.1223,0,139.2,1.2195,1.1287,0.9755,0,609.92,3.1911,3.2809,3.2692,0,0.0,-20.4957,-20.4771,-20.4853,0,0.0,1104.89,0.0,0.0,1104.89,1104.89
5811,2.2071,2.2545,2.2006,0,16.19,2.2286,2.1347,2.1223,0,265.69,1.1616,1.1262,0.9755,0,465.19,3.2137,3.2748,3.2692,0,0.0,-20.4119,-20.4787,-20.4853,0,0.0,747.07,0.0,0.0,747.07,747.07
5812,2.2361,2.2547,2.2006,0,88.65,2.2095,2.1376,2.1223,0,217.95,1.1338,1.1235,0.9755,0,395.72,3.2559,3.2685,3.2692,0,0.0,-20.3542,-20.4696,-20.4853,0,0.0,702.32,0.0,0.0,702.32,702.32
5813,2.2891,2.2574,2.2006,0,221.08,2.1184,2.1281,2.1223,0,0.0,1.0938,1.1251,0.9755,0,295.62,3.222,3.2623,3.2692,0,0.0,-20.2475,-20.4687,-20.4853,0,0.0,516.7,0.0,0.0,516.7,516.7
5814,2.2663,2.2596,2.2006,0,164.23,2.2152,2.1308,2.1223,0,232.17,1.1816,1.1278,0.9755,0,515.12,3.2741,3.2652,3.2692,0,12.36,-20.0802,-20.4626,-20.4853,0,0.0,923.89,0.0,0.0,923.89,923.89
5815,2.1572,2.2655,2.2006,0,0.0,2.2027,2.1337,2.1223,0,201.0,1.2131,1.1368,0.9755,0,593.98,3.3211,3.2655,3.2692,0,129.73,-19.9453,-20.4465,-20.4853,0,2000.0,924.71,0.0,2000.0,924.71,2924.71
5816,2.2046,2.2651,2.2006,0,9.86,2.21,2.1353,2.1223,0,219.18,1.1524,1.1293,0.9755,0,442.14,3.2624,3.2718,3.2692,0,0.0,-20.278,-20.4393,-20.4853,0,2000.0,671.17,0.0,2000.0,671.17,2671.17
5817,2.2361,2.2738,2.2006,0,88.69,2.2899,2.1485,2.1223,0,418.91,1.0423,1.1303,0.9755,0,166.86,3.3653,3.2701,3.2692,0,240.36,-20.6217,-20.4379,-20.4853,0,2000.0,914.81,0.0,2000.0,914.81,2914.81
5818,2.2529,2.2702,2.2006,0,130.76,2.2464,2.1493,2.1223,0,310.1,1.071,1.132,0.9755,0,238.67,3.3033,3.2716,3.2692,0,85.16,-20.9177,-20.4468,-20.4853,0,2000.0,764.69,0.0,2000.0,764.69,2764.69
5819,2.2032,2.2747,2.2006,0,6.29,2.2138,2.1521,2.1223,0,228.75,1.1287,1.1243,0.9755,0,382.88,3.2458,3.2725,3.2692,0,0.0,-21.2797,-20.4683,-20.4853,0,0.0,617.92,0.0,0.0,617.92,617.92
5820,2.264,2.2755,3.0,0,0.0,2.2199,2.161,4.0,0,0.0,1.0699,1.116,2.0,0,0.0,3.3,3.2733,5.0,0,0.0,-21.0394,-20.4948,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5821,2.3207,2.276,3.0,0,0.0,2.303,2.1578,4.0,0,0.0,1.0952,1.1261,2.0,0,0.0,3.33,3.2753,5.0,0,0.0,-20.8767,-20.5067,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5822,2.3009,2.2721,3.0,0,0.0,2.1902,2.1707,4.0,0,0.0,1.1288,1.1254,2.0,0,0.0,3.3841,3.2798,5.0,0,0.0,-20.8472,-20.5171,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5823,2.2398,2.2734,3.0,0,0.0,2.2476,2.1619,4.0,0,0.0,1.1031,1.1266,2.0,0,0.0,3.289,3.2878,5.0,0,0.0,-20.6485,-20.5241,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5824,2.3161,2.2754,3.0,0,0.0,2.3562,2.1704,4.0,0,0.0,1.223,1.1292,2.0,0,0.0,3.2297,3.2889,5.0,0,0.0,-20.6093,-20.526,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5825,2.3976,2.2824,3.0,0,0.0,2.4821,2.1707,4.0,0,0.0,1.2689,1.1314,2.0,0,0.0,3.2595,3.2953,5.0,0,0.0,-20.5299,-20.5224,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5826,2.3974,2.2863,3.0,0,0.0,2.4765,2.1771,4.0,0,0.0,1.2612,1.1325,2.0,0,0.0,3.2777,3.2993,5.0,0,0.0,-20.3815,-20.5144,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5827,2.4032,2.2845,3.0,0,0.0,2.5343,2.1862,4.0,0,0.0,1.2031,1.1399,2.0,0,0.0,3.4918,3.2963,5.0,0,0.0,-20.2691,-20.5083,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5828,2.4298,2.2873,3.0,0,0.0,2.6719,2.1915,4.0,0,0.0,1.2752,1.1392,2.0,0,0.0,3.4424,3.3057,5.0,0,0.0,-20.2323,-20.495,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5829,2.3672,2.2957,3.0,0,0.0,2.5599,2.2069,4.0,0,0.0,1.2861,1.1391,2.0,0,0.0,3.4804,3.3064,5.0,0,0.0,-20.127,-20.4853,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5830,2.2968,2.3017,3.0,0,0.0,2.5982,2.2211,4.0,0,0.0,1.1925,1.1472,2.0,0,0.0,3.491,3.3173,5.0,0,0.0,-20.057,-20.4596,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5831,2.3328,2.2947,3.0,0,0.0,2.6126,2.2257,4.0,0,0.0,1.2426,1.1486,2.0,0,0.0,3.4629,3.318,5.0,0,0.0,-19.9664,-20.4457,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5832,2.3045,2.2952,3.0,0,0.0,2.604,2.242,4.0,0,0.0,1.2901,1.1466,2.0,0,0.0,3.476,3.3205,5.0,0,0.0,-19.9159,-20.4276,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5833,2.3204,2.2923,3.0,0,0.0,2.6308,2.2491,4.0,0,0.0,1.363,1.1468,2.0,0,0.0,3.5552,3.3243,5.0,0,0.0,-19.8963,-20.4055,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5834,2.3272,2.2905,3.0,0,0.0,2.6216,2.258,4.0,0,0.0,1.3568,1.1544,2.0,0,0.0,3.6497,3.3168,5.0,0,0.0,-19.9214,-20.3911,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5835,2.3112,2.2902,3.0,0,0.0,2.6049,2.2602,4.0,0,0.0,1.3504,1.165,2.0,0,0.0,3.6888,3.3274,5.0,0,0.0,-19.9392,-20.3677,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5836,2.2621,2.2919,3.0,0,0.0,2.5717,2.2736,4.0,0,0.0,1.2914,1.175,2.0,0,0.0,3.6914,3.3409,5.0,0,0.0,-19.8252,-20.3506,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5837,2.3025,2.2902,3.0,0,0.0,2.4795,2.2868,4.0,0,0.0,1.3136,1.1761,2.0,0,0.0,3.784,3.3484,5.0,0,0.0,-19.7454,-20.3267,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5838,2.215,2.285,3.0,0,0.0,2.4368,2.2963,4.0,0,0.0,1.3989,1.1706,2.0,0,0.0,3.8222,3.3529,5.0,0,0.0,-19.7036,-20.2998,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5839,2.3301,2.2826,3.0,0,0.0,2.5313,2.2958,4.0,0,0.0,1.3821,1.1794,2.0,0,0.0,3.841,3.3591,5.0,0,0.0,-19.6558,-20.28,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5840,2.367,2.2835,3.0,0,0.0,2.5386,2.3069,4.0,0,0.0,1.3696,1.1851,2.0,0,0.0,3.8491,3.3706,5.0,0,0.0,-19.4842,-20.2632,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5841,2.3702,2.281,3.0,0,0.0,2.6266,2.3157,4.0,0,0.0,1.3002,1.1939,2.0,0,0.0,3.8347,3.3771,5.0,0,0.0,-19.3314,-20.228,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5842,2.4437,2.2897,3.0,0,0.0,2.6219,2.3182,4.0,0,0.0,1.3118,1.1919,2.0,0,0.0,3.8821,3.3893,5.0,0,0.0,-19.3514,-20.1893,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5843,2.4179,2.2851,3.0,0,0.0,2.5985,2.3203,4.0,0,0.0,1.3259,1.1986,2.0,0,0.0,3.8962,3.4009,5.0,0,0.0,-19.4377,-20.1587,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5844,2.4538,2.294,3.0,0,0.0,2.5872,2.3247,4.0,0,0.0,1.2377,1.1994,2.0,0,0.0,3.8137,3.4111,5.0,0,0.0,-19.3208,-20.1321,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5845,2.4546,2.2965,3.0,0,0.0,2.5894,2.3281,4.0,0,0.0,1.3124,1.1986,2.0,0,0.0,3.807,3.4254,5.0,0,0.0,-19.279,-20.0915,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5846,2.5427,2.2959,3.0,0,0.0,2.4563,2.3364,4.0,0,0.0,1.3113,1.2067,2.0,0,0.0,3.8884,3.4407,5.0,0,0.0,-19.2277,-20.0585,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5847,2.431,2.301,3.0,0,0.0,2.5788,2.3277,4.0,0,0.0,1.2274,1.2107,2.0,0,0.0,3.9721,3.445,5.0,0,0.0,-19.2781,-20.0247,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5848,2.3473,2.3046,3.0,0,0.0,2.5721,2.3377,4.0,0,0.0,1.2574,1.2143,2.0,0,0.0,3.9827,3.463,5.0,0,0.0,-19.1107,-19.9916,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5849,2.3016,2.3072,3.0,0,0.0,2.6409,2.3393,4.0,0,0.0,1.2783,1.2147,2.0,0,0.0,4.0093,3.473,5.0,0,0.0,-19.017,-19.9622,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5850,2.3685,2.3124,3.0,0,0.0,2.6367,2.3567,4.0,0,0.0,1.1965,1.2203,2.0,0,0.0,3.9491,3.491,5.0,0,0.0,-18.9265,-19.9237,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5851,2.5243,2.3111,3.0,0,0.0,2.7091,2.3613,4.0,0,0.0,1.2104,1.2189,2.0,0,0.0,3.8046,3.4957,5.0,0,0.0,-18.85,-19.8948,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5852,2.6165,2.3167,3.0,0,0.0,2.6263,2.3758,4.0,0,0.0,1.2953,1.224,2.0,0,0.0,3.7873,3.5071,5.0,0,0.0,-18.8996,-19.8451,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5853,2.5588,2.3312,3.0,0,0.0,2.7445,2.3747,4.0,0,0.0,1.3608,1.2275,2.0,0,0.0,3.7985,3.5146,5.0,0,0.0,-18.9071,-19.8006,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5854,2.5573,2.3339,3.0,0,0.0,2.8219,2.3712,4.0,0,0.0,1.3705,1.2325,2.0,0,0.0,3.7194,3.5218,5.0,0,0.0,-18.9089,-19.7592,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5855,2.5461,2.3427,3.0,0,0.0,2.7812,2.3811,4.0,0,0.0,1.4487,1.233,2.0,0,0.0,3.7809,3.5307,5.0,0,0.0,-18.8818,-19.728,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5856,2.5903,2.3425,3.0,0,0.0,2.6695,2.3974,4.0,0,0.0,1.4936,1.2402,2.0,0,0.0,3.8646,3.5359,5.0,0,0.0,-18.755,-19.6941,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5857,2.6107,2.3494,3.0,0,0.0,2.7091,2.404,4.0,0,0.0,1.5019,1.2455,2.0,0,0.0,3.9373,3.5426,5.0,0,0.0,-18.7561,-19.6528,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5858,2.6572,2.3519,3.0,0,0.0,2.7591,2.4182,4.0,0,0.0,1.4421,1.2586,2.0,0,0.0,3.9382,3.5509,5.0,0,0.0,-18.716,-19.6198,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5859,2.6458,2.353,3.0,0,0.0,2.8254,2.4268,4.0,0,0.0,1.4022,1.2636,2.0,0,0.0,3.9764,3.5579,5.0,0,0.0,-18.809,-19.5834,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5860,2.5843,2.3565,3.0,0,0.0,2.8134,2.4418,4.0,0,0.0,1.3784,1.271,2.0,0,0.0,3.905,3.5582,5.0,0,0.0,-18.8324,-19.5533,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5861,2.5683,2.3575,3.0,0,0.0,2.8205,2.4491,4.0,0,0.0,1.4456,1.2651,2.0,0,0.0,3.9818,3.5656,5.0,0,0.0,-18.7661,-19.5203,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5862,2.6228,2.3529,3.0,0,0.0,2.9597,2.4435,4.0,0,0.0,1.4061,1.2793,2.0,0,0.0,3.9312,3.5835,5.0,0,0.0,-18.7644,-19.4834,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5863,2.654,2.3571,3.0,0,0.0,2.9514,2.4604,4.0,0,0.0,1.3898,1.2846,2.0,0,0.0,3.9372,3.597,5.0,0,0.0,-18.7261,-19.462,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5864,2.6211,2.366,3.0,0,0.0,2.8687,2.4797,4.0,0,0.0,1.4493,1.2846,2.0,0,0.0,4.0082,3.6037,5.0,0,0.0,-18.7051,-19.4326,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5865,2.7054,2.3668,3.0,0,0.0,2.8833,2.4907,4.0,0,0.0,1.4961,1.2836,2.0,0,0.0,4.0299,3.6105,5.0,0,0.0,-18.6719,-19.4088,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5866,2.7603,2.3731,3.0,0,0.0,2.9642,2.4957,4.0,0,0.0,1.5296,1.2871,2.0,0,0.0,4.0615,3.6154,5.0,0,0.0,-18.6472,-19.3784,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5867,2.7653,2.3775,3.0,0,0.0,3.0103,2.4998,4.0,0,0.0,1.5188,1.2994,2.0,0,0.0,4.0792,3.6273,5.0,0,0.0,-18.6077,-19.3614,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5868,2.7822,2.3922,3.0,0,0.0,2.9765,2.5126,4.0,0,0.0,1.3987,1.3028,2.0,0,0.0,4.1291,3.6404,5.0,0,0.0,-18.5595,-19.3308,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5869,2.7944,2.3917,3.0,0,0.0,3.0142,2.526,4.0,0,0.0,1.4479,1.3041,2.0,0,0.0,4.2585,3.6557,5.0,0,0.0,-18.6163,-19.292,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5870,2.9587,2.4055,3.0,0,0.0,3.0438,2.5446,4.0,0,0.0,1.5085,1.3077,2.0,0,0.0,4.199,3.6754,5.0,0,0.0,-18.5318,-19.2582,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5871,2.9625,2.4151,3.0,0,0.0,3.1082,2.5456,4.0,0,0.0,1.5486,1.3119,2.0,0,0.0,4.1398,3.6905,5.0,0,0.0,-18.3959,-19.2347,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5872,2.927,2.4162,3.0,0,0.0,3.069,2.5619,4.0,0,0.0,1.5549,1.316,2.0,0,0.0,4.0671,3.6979,5.0,0,0.0,-18.2781,-19.2093,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5873,3.0188,2.4329,3.0,0,47.0,3.1069,2.5744,4.0,0,0.0,1.5452,1.3225,2.0,0,0.0,4.1447,3.71,5.0,0,0.0,-18.2286,-19.1652,-15.0,0,0.0,47.0,0.0,0.0,47.0,47.0
5874,3.0426,2.4395,3.0,0,106.48,3.1278,2.5946,4.0,0,0.0,1.5168,1.322,2.0,0,0.0,4.1703,3.7176,5.0,0,0.0,-18.1904,-19.1313,-15.0,0,0.0,106.48,0.0,0.0,106.48,106.48
5875,3.0429,2.4568,3.0,0,107.22,3.1044,2.5991,4.0,0,0.0,1.5918,1.3252,2.0,0,0.0,4.0808,3.7271,5.0,0,0.0,-18.0824,-19.1029,-15.0,0,0.0,107.22,0.0,0.0,107.22,107.22
5876,2.9574,2.4726,3.0,0,0.0,3.0475,2.6178,4.0,0,0.0,1.6453,1.3305,2.0,0,0.0,4.0896,3.7369,5.0,0,0.0,-18.0372,-19.0596,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5877,2.9689,2.4832,3.0,0,0.0,3.1401,2.6184,4.0,0,0.0,1.6416,1.3355,2.0,0,0.0,4.1232,3.7474,5.0,0,0.0,-17.9753,-19.029,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5878,3.0887,2.4969,3.0,0,221.67,3.0779,2.6293,4.0,0,0.0,1.6251,1.3453,2.0,0,0.0,4.2181,3.7493,5.0,0,0.0,-17.9466,-18.9968,-15.0,0,0.0,221.67,0.0,0.0,221.67,221.67
5879,3.1372,2.5145,3.0,0,342.94,3.1074,2.6435,4.0,0,0.0,1.639,1.3527,2.0,0,0.0,4.1677,3.767,5.0,0,0.0,-18.0024,-18.9486,-15.0,0,0.0,342.94,0.0,0.0,342.94,342.94
5880,3.0503,2.5263,3.0,0,125.68,3.129,2.6626,4.0,0,0.0,1.6856,1.3551,2.0,0,0.0,4.2086,3.782,5.0,0,0.0,-17.9981,-18.9165,-15.0,0,0.0,125.68,0.0,0.0,125.68,125.68
5881,3.1431,2.5312,3.0,0,357.82,3.1264,2.6691,4.0,0,0.0,1.6468,1.3663,2.0,0,0.0,4.2456,3.7897,5.0,0,0.0,-17.983,-18.8823,-15.0,0,0.0,357.82,0.0,0.0,357.82,357.82
5882,3.0326,2.5499,3.0,0,81.57,3.0676,2.6745,4.0,0,0.0,1.6884,1.3761,2.0,0,0.0,4.2018,3.8008,5.0,0,0.0,-18.0821,-18.8555,-15.0,0,0.0,81.57,0.0,0.0,81.57,81.57
5883,2.9932,2.5574,3.0,0,0.0,3.1754,2.685,4.0,0,0.0,1.6829,1.3744,2.0,0,0.0,4.281,3.8086,5.0,0,0.0,-18.1037,-18.825,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
5884,3.0263,2.5717,3.0,0,65.77,3.2038,2.6979,4.0,0,0.0,1.6617,1.3824,2.0,0,0.0,4.274,3.8123,5.0,0,0.0,-18.0304,-18.8,-15.0,0,0.0,65.77,0.0,0.0,65.77,65.77
5885,3.0386,2.5814,3.0,0,96.53,3.0708,2.7128,4.0,0,0.0,1.6531,1.3793,2.0,0,0.0,4.1913,3.8258,5.0,0,0.0,-18.027,-18.7656,-15.0,0,0.0,96.53,0.0,0.0,96.53,96.53
5886,3.056,2.5936,3.0,0,140.11,3.2556,2.7117,4.0,0,0.0,1.6312,1.3878,2.0,0,0.0,4.337,3.8375,5.0,0,0.0,-18.0133,-18.7367,-15.0,0,0.0,140.11,0.0,0.0,140.11,140.11
5887,2.9441,2.6132,3.0,0,0.0,3.2154,2.7204,4.0,0,0.0,1.6822,1.3897,2.0,0,0.0,4.3373,3.8483,5.0,0,0.0,-17.9926,-18.7003,-15.0,0,0.0,0.0,0.0,0.0,0.0,0.0
