session_id,station_id,arrival,departure,energy_needed_kwh,energy_delivered_kwh,unmet_kwh,pct_met,energy_cost_eur,penalty_eur,avg_price_eur_per_kwh
141,2,2025-11-13 18:15:00,2025-11-14 02:45:00,52.1866,52.1866,0.0,100.0,5.190825154,0.0,0.09946662848317384
143,2,2025-11-14 17:30:00,2025-11-15 08:30:00,51.1237,51.1237,0.0,100.0,3.702265254,0.0,0.07241778771880751
144,2,2025-11-15 17:00:00,2025-11-16 02:30:00,14.643,14.643,0.0,100.00000000000001,1.56736935,0.0,0.10703881376767056
146,2,2025-11-16 13:30:00,2025-11-16 16:15:00,12.8856,12.8856,0.0,100.0,0.45925324900000003,0.0,0.03564081214689266
148,2,2025-11-16 21:45:00,2025-11-17 04:15:00,30.0663,30.0663,0.0,100.0,2.4360516809999995,0.0,0.08102266261561947
150,2,2025-11-17 10:00:00,2025-11-17 13:30:00,19.6667,19.6667,0.0,100.0,0.03133094300000003,0.0,0.0015930960964472957
152,2,2025-11-17 21:30:00,2025-11-18 04:15:00,49.4347,49.4347,0.0,100.0,4.135448787,0.0,0.08365477664474548
153,2,2025-11-18 10:45:00,2025-11-18 12:30:00,12.3902,12.3902,0.0,100.0,0.0,0.0,0.0
154,2,2025-11-18 15:00:00,2025-11-19 07:00:00,93.0023,93.0023,0.0,100.00000000000001,8.498769728,0.0,0.09138236073731508
157,2,2025-11-19 19:00:00,2025-11-20 01:30:00,40.5832,40.5832,0.0,100.0,4.201638808,0.0,0.10353148120404504
159,2,2025-11-20 12:45:00,2025-11-20 17:30:00,27.9857,27.9857,0.0,100.0,0.0,0.0,0.0
160,2,2025-11-20 17:45:00,2025-11-21 02:00:00,34.4473,34.4473,0.0,100.0,4.956466104999999,0.0,0.1438854744784061
162,2,2025-11-21 03:45:00,2025-11-21 10:45:00,22.0101,22.0101,0.0,100.0,2.0535742260000003,0.0,0.0933014491528889
163,2,2025-11-21 13:00:00,2025-11-21 18:30:00,24.8937,24.8937,0.0,100.0,1.684157013,0.0,0.06765394509454199
165,2,2025-11-21 21:30:00,2025-11-22 04:15:00,27.14,27.14,0.0,100.0,2.8005852000000004,0.0,0.10319031687546058
167,2,2025-11-22 19:30:00,2025-11-23 00:00:00,23.2859,23.2859,0.0,100.0,2.1566787310000004,0.0,0.09261736634615798
168,2,2025-11-23 19:30:00,2025-11-24 02:45:00,9.6361,9.6361,0.0,100.0,0.793265192,0.0,0.0823222249665321
170,2,2025-11-24 04:15:00,2025-11-24 09:30:00,23.1679,23.1679,0.0,100.0,1.7445540030000002,0.0,0.07530048053556862
171,2,2025-11-24 11:15:00,2025-11-24 14:45:00,8.9926,8.9926,0.0,100.0,0.13648549499999993,0.0,0.015177534305984914
174,2,2025-11-24 21:00:00,2025-11-24 23:45:00,14.4652,14.4652,0.0,100.0,1.73487496,0.0,0.11993439150512955
176,2,2025-11-25 14:00:00,2025-11-25 16:00:00,4.3764,4.3764,0.0,100.0,0.18995700600000004,0.0,0.04340485467507541
178,2,2025-11-26 16:30:00,2025-11-27 08:15:00,58.5896,58.5896,0.0,100.0,9.249427883000001,0.0,0.15786808380668244
181,2,2025-11-27 09:15:00,2025-11-27 15:30:00,45.0757,45.0757,0.0,100.0,2.26350219,0.0,0.05021557491065031
182,2,2025-11-27 16:15:00,2025-11-28 06:45:00,69.5231,69.5231,0.0,100.0,6.220176725000001,0.0,0.08946920843575734
185,2,2025-11-28 19:30:00,2025-11-29 01:45:00,29.7729,29.7729,0.0,100.0,2.5628279760000003,0.0,0.08607921888697441
187,2,2025-11-29 16:15:00,2025-11-29 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,2,2025-11-29 18:30:00,2025-11-29 21:45:00,22.5741,22.5741,0.0,100.00000000000001,2.0060517480000004,0.0,0.08886519276516008
189,2,2025-11-30 14:30:00,2025-11-30 21:45:00,23.4982,23.4982,0.0,100.0,0.18702293400000006,0.0,0.007959032351414153
191,2,2025-12-01 12:30:00,2025-12-01 17:00:00,17.4748,17.4748,0.0,100.0,0.00921096000000002,0.0,0.0005270995948451496
192,2,2025-12-01 17:30:00,2025-12-02 11:00:00,70.3572,70.3572,0.0,100.0,5.7235563240000005,0.0,0.08134997305179853
194,2,2025-12-02 13:00:00,2025-12-02 16:00:00,11.9897,11.9897,0.0,99.99999999999999,0.025374168000000006,0.0,0.0021163305170271156
195,2,2025-12-02 17:00:00,2025-12-03 09:30:00,77.3202,77.3202,0.0,100.0,8.944926684,0.0,0.11568680220692652
197,2,2025-12-03 10:45:00,2025-12-04 03:45:00,119.346,119.346,0.0,100.0,14.461727243999997,0.0,0.12117479634005326
199,2,2025-12-04 17:30:00,2025-12-05 03:45:00,71.2637,71.2637,0.0,100.0,8.194999358,0.0,0.1149954234484036
203,2,2025-12-05 19:45:00,2025-12-06 02:15:00,41.146,41.146,0.0,100.0,3.7331085600000007,0.0,0.09072834686239246
204,2,2025-12-06 18:30:00,2025-12-07 01:45:00,11.4647,11.4647,0.0,100.0,0.926667621,0.0,0.08082789963976379
206,2,2025-12-07 12:45:00,2025-12-07 16:30:00,17.663,17.663,0.0,100.0,1.0926382449999998,0.0,0.06186028675762893
208,2,2025-12-08 03:30:00,2025-12-08 10:45:00,37.5054,37.5054,0.0,100.0,1.3406958780000002,0.0,0.03574674254907294
209,2,2025-12-08 14:00:00,2025-12-09 06:45:00,71.7633,71.7633,0.0,100.0,5.49616099,0.0,0.07658735021940184
211,2,2025-12-09 12:30:00,2025-12-09 16:45:00,22.9593,22.9593,0.0,100.0,0.29473060099999987,0.0,0.01283709002452165
213,2,2025-12-10 00:00:00,2025-12-10 12:15:00,39.0315,39.0315,0.0,100.0,1.2531107700000004,0.0,0.032105114330732876
215,2,2025-12-10 20:45:00,2025-12-11 07:15:00,65.2408,65.2408,0.0,100.0,4.908075215999999,0.0,0.07523015070324092
217,2,2025-12-11 11:00:00,2025-12-12 05:15:00,112.5704,112.5704,0.0,100.0,7.375252864,0.0,0.06551680427536902
220,2,2025-12-12 09:45:00,2025-12-12 14:45:00,24.1394,24.1394,0.0,100.00000000000001,1.7740862089999998,0.0,0.07349338463259236
221,2,2025-12-12 18:15:00,2025-12-13 01:45:00,29.0095,29.0095,0.0,100.0,3.2978980999999994,0.0,0.11368338302969715
225,2,2025-12-14 22:15:00,2025-12-15 07:30:00,15.0758,15.0758,0.0,100.0,1.1632806199999999,0.0,0.07716211544329322
229,2,2025-12-15 18:00:00,2025-12-16 05:15:00,34.6674,34.6674,0.0,100.0,3.097911792,0.0,0.08936094982606137
231,2,2025-12-16 05:30:00,2025-12-16 11:00:00,11.7466,11.7466,0.0,100.0,1.000097424,0.0,0.08513931043876526
232,2,2025-12-16 12:30:00,2025-12-16 16:45:00,24.9499,24.9499,0.0,100.0,1.598348944,0.0,0.06406233868672821
233,2,2025-12-16 18:00:00,2025-12-17 01:30:00,49.8797,49.8797,0.0,100.0,6.105650429999999,0.0,0.12240752109575637
236,2,2025-12-17 12:30:00,2025-12-18 10:45:00,118.4691,118.4691,0.0,100.0,8.798454846,0.0,0.07426793016913272
237,2,2025-12-18 18:15:00,2025-12-19 10:15:00,73.6613,73.6613,0.0,100.0,3.0740591,0.0,0.04173234927974391
240,2,2025-12-19 16:00:00,2025-12-20 04:00:00,60.7999,60.7999,0.0,100.0,6.036646963000001,0.0,0.09928711992947357
242,2,2025-12-20 19:00:00,2025-12-20 23:15:00,20.9485,20.9485,0.0,100.0,1.92902484,0.0,0.09208415113253933
247,2,2025-12-21 19:00:00,2025-12-22 15:15:00,64.021,64.021,0.0,100.0,4.69858428,0.0,0.07339129785539121
248,2,2025-12-22 18:30:00,2025-12-23 03:15:00,25.375,25.375,0.0,100.0,2.3873824999999997,0.0,0.09408403940886699
250,2,2025-12-23 12:45:00,2025-12-24 01:15:00,57.213,57.213,0.0,100.0,3.9975210999999997,0.0,0.06987085277821474
253,2,2025-12-24 19:00:00,2025-12-25 08:00:00,14.7144,14.7144,0.0,100.00000000000001,1.009909416,0.0,0.06863408742456369
254,2,2025-12-25 13:00:00,2025-12-25 16:30:00,18.4675,18.4675,0.0,100.0,0.0,0.0,0.0
256,2,2025-12-25 23:15:00,2025-12-26 01:15:00,7.1171,7.1171,0.0,99.99999999999999,0.645992795,0.0,0.09076629455817678
258,2,2025-12-27 20:15:00,2025-12-28 01:15:00,27.8131,27.8131,0.0,100.0,2.6138836499999996,0.0,0.09398030604283591
259,2,2025-12-29 00:00:00,2025-12-29 02:00:00,1.7166,1.7166,0.0,100.0,0.178509234,0.0,0.10399
261,2,2025-12-29 15:15:00,2025-12-29 18:30:00,6.7475,6.7475,0.0,100.0,0.42990894599999996,0.0,0.06371381193034457
263,2,2025-12-30 11:45:00,2025-12-30 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,2,2025-12-30 18:45:00,2025-12-31 04:45:00,25.0867,25.0867,0.0,100.0,2.560975803,0.0,0.10208500133536894
269,2,2025-12-31 19:45:00,2026-01-01 00:00:00,6.8373,6.8373,0.0,100.0,0.657817281,0.0,0.096210094774253
